biosample_id,pathway_id,pathway_name,expr_sum
nmdc:bsm-11-622k6044,map99985,Amino acid metabolism,4540
nmdc:bsm-11-622k6044,map99986,Glycan metabolism,2840
nmdc:bsm-11-622k6044,map99987,Cofactor metabolism,2086
nmdc:bsm-11-622k6044,map99988,Secondary metabolism,4382
nmdc:bsm-11-622k6044,map99992,Structural proteins,38417
nmdc:bsm-11-622k6044,map99993,Cell motility,2446
nmdc:bsm-11-622k6044,map99994,Others,9794
nmdc:bsm-11-622k6044,map99995,Signaling proteins,42706
nmdc:bsm-11-622k6044,map99996,General function prediction only,89366
nmdc:bsm-11-622k6044,map99997,Function unknown,246816
nmdc:bsm-11-622k6044,map99998,Others,8627
nmdc:bsm-11-622k6044,map99999,Others,9977
nmdc:bsm-11-622k6044,NA,NA,1215
nmdc:bsm-11-65a4xw75,map00010,Glycolysis / Gluconeogenesis [PATH:ko00010],132907
nmdc:bsm-11-65a4xw75,map00020,Citrate cycle (TCA cycle) [PATH:ko00020],93046
nmdc:bsm-11-65a4xw75,map00030,Pentose phosphate pathway [PATH:ko00030],70657
nmdc:bsm-11-65a4xw75,map00040,Pentose and glucuronate interconversions [PATH:ko00040],24470
nmdc:bsm-11-65a4xw75,map00051,Fructose and mannose metabolism [PATH:ko00051],32736
nmdc:bsm-11-65a4xw75,map00052,Galactose metabolism [PATH:ko00052],21462
nmdc:bsm-11-65a4xw75,map00053,Ascorbate and aldarate metabolism [PATH:ko00053],18921
nmdc:bsm-11-65a4xw75,map00061,Fatty acid biosynthesis [PATH:ko00061],57557
nmdc:bsm-11-65a4xw75,map00062,Fatty acid elongation [PATH:ko00062],354
nmdc:bsm-11-65a4xw75,map00071,Fatty acid degradation [PATH:ko00071],63947
nmdc:bsm-11-65a4xw75,map00073,"Cutin, suberine and wax biosynthesis [PATH:ko00073]",707
nmdc:bsm-11-65a4xw75,map00074,Mycolic acid biosynthesis [PATH:ko00074],13944
nmdc:bsm-11-65a4xw75,map00100,Steroid biosynthesis [PATH:ko00100],676
nmdc:bsm-11-65a4xw75,map00120,Primary bile acid biosynthesis [PATH:ko00120],489
nmdc:bsm-11-65a4xw75,map00121,Secondary bile acid biosynthesis [PATH:ko00121],52
nmdc:bsm-11-65a4xw75,map00130,Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],11428
nmdc:bsm-11-65a4xw75,map00140,Steroid hormone biosynthesis [PATH:ko00140],1515
nmdc:bsm-11-65a4xw75,map00190,Oxidative phosphorylation [PATH:ko00190],212320
nmdc:bsm-11-65a4xw75,map00194,Photosynthesis proteins [BR:ko00194],41877
nmdc:bsm-11-65a4xw75,map00195,Photosynthesis [PATH:ko00195],37055
nmdc:bsm-11-65a4xw75,map00199,Cytochrome P450 [BR:ko00199],1612
nmdc:bsm-11-65a4xw75,map00220,Arginine biosynthesis [PATH:ko00220],63024
nmdc:bsm-11-65a4xw75,map00230,Purine metabolism [PATH:ko00230],118056
nmdc:bsm-11-65a4xw75,map00232,Caffeine metabolism [PATH:ko00232],200
nmdc:bsm-11-65a4xw75,map00240,Pyrimidine metabolism [PATH:ko00240],71172
nmdc:bsm-11-65a4xw75,map00250,"Alanine, aspartate and glutamate metabolism [PATH:ko00250]",104344
nmdc:bsm-11-65a4xw75,map00253,Tetracycline biosynthesis [PATH:ko00253],116
nmdc:bsm-11-65a4xw75,map00254,Aflatoxin biosynthesis [PATH:ko00254],91
nmdc:bsm-11-65a4xw75,map00260,"Glycine, serine and threonine metabolism [PATH:ko00260]",62513
nmdc:bsm-11-65a4xw75,map00261,Monobactam biosynthesis [PATH:ko00261],21099
nmdc:bsm-11-65a4xw75,map00270,Cysteine and methionine metabolism [PATH:ko00270],108097
nmdc:bsm-11-65a4xw75,map00280,"Valine, leucine and isoleucine degradation [PATH:ko00280]",64582
nmdc:bsm-11-65a4xw75,map00290,"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",47347
nmdc:bsm-11-65a4xw75,map00300,Lysine biosynthesis [PATH:ko00300],22111
nmdc:bsm-11-65a4xw75,map00310,Lysine degradation [PATH:ko00310],33855
nmdc:bsm-11-65a4xw75,map00311,Penicillin and cephalosporin biosynthesis [PATH:ko00311],1292
nmdc:bsm-11-65a4xw75,map00330,Arginine and proline metabolism [PATH:ko00330],43535
nmdc:bsm-11-65a4xw75,map00332,Carbapenem biosynthesis [PATH:ko00332],1199
nmdc:bsm-11-65a4xw75,map00333,Prodigiosin biosynthesis [PATH:ko00333],14228
nmdc:bsm-11-65a4xw75,map00340,Histidine metabolism [PATH:ko00340],25004
nmdc:bsm-11-65a4xw75,map00350,Tyrosine metabolism [PATH:ko00350],41872
nmdc:bsm-11-65a4xw75,map00360,Phenylalanine metabolism [PATH:ko00360],47453
nmdc:bsm-11-65a4xw75,map00361,Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],20695
nmdc:bsm-11-65a4xw75,map00362,Benzoate degradation [PATH:ko00362],52683
nmdc:bsm-11-65a4xw75,map00363,Bisphenol degradation [PATH:ko00363],442
nmdc:bsm-11-65a4xw75,map00364,Fluorobenzoate degradation [PATH:ko00364],17383
nmdc:bsm-11-65a4xw75,map00365,Furfural degradation [PATH:ko00365],534
nmdc:bsm-11-65a4xw75,map00380,Tryptophan metabolism [PATH:ko00380],58355
nmdc:bsm-11-65a4xw75,map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",31152
nmdc:bsm-11-65a4xw75,map00401,Novobiocin biosynthesis [PATH:ko00401],9490
nmdc:bsm-11-65a4xw75,map00404,Staurosporine biosynthesis [PATH:ko00404],238
nmdc:bsm-11-65a4xw75,map00405,Phenazine biosynthesis [PATH:ko00405],1448
nmdc:bsm-11-65a4xw75,map00410,beta-Alanine metabolism [PATH:ko00410],21511
nmdc:bsm-11-65a4xw75,map00430,Taurine and hypotaurine metabolism [PATH:ko00430],18801
nmdc:bsm-11-65a4xw75,map00440,Phosphonate and phosphinate metabolism [PATH:ko00440],1170
nmdc:bsm-11-65a4xw75,map00450,Selenocompound metabolism [PATH:ko00450],53316
nmdc:bsm-11-65a4xw75,map00460,Cyanoamino acid metabolism [PATH:ko00460],14288
nmdc:bsm-11-65a4xw75,map00470,D-Amino acid metabolism [PATH:ko00470],10772
nmdc:bsm-11-65a4xw75,map00480,Glutathione metabolism [PATH:ko00480],36253
nmdc:bsm-11-65a4xw75,map00500,Starch and sucrose metabolism [PATH:ko00500],64447
nmdc:bsm-11-65a4xw75,map00510,N-Glycan biosynthesis [PATH:ko00510],2824
nmdc:bsm-11-65a4xw75,map00511,Other glycan degradation [PATH:ko00511],7667
nmdc:bsm-11-65a4xw75,map00512,Mucin type O-glycan biosynthesis [PATH:ko00512],32
nmdc:bsm-11-65a4xw75,map00513,Various types of N-glycan biosynthesis [PATH:ko00513],1354
nmdc:bsm-11-65a4xw75,map00514,Other types of O-glycan biosynthesis [PATH:ko00514],1175
nmdc:bsm-11-65a4xw75,map00515,Mannose type O-glycan biosynthesis [PATH:ko00515],421
nmdc:bsm-11-65a4xw75,map00520,Amino sugar and nucleotide sugar metabolism [PATH:ko00520],50747
nmdc:bsm-11-65a4xw75,map00521,Streptomycin biosynthesis [PATH:ko00521],13637
nmdc:bsm-11-65a4xw75,map00523,Polyketide sugar unit biosynthesis [PATH:ko00523],4330
nmdc:bsm-11-65a4xw75,map00524,"Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",1893
nmdc:bsm-11-65a4xw75,map00525,Acarbose and validamycin biosynthesis [PATH:ko00525],2630
nmdc:bsm-11-65a4xw75,map00531,Glycosaminoglycan degradation [PATH:ko00531],3260
nmdc:bsm-11-65a4xw75,map00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532],4
nmdc:bsm-11-65a4xw75,map00533,Glycosaminoglycan biosynthesis - keratan sulfate [PATH:ko00533],4
nmdc:bsm-11-65a4xw75,map00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534],11
nmdc:bsm-11-65a4xw75,map00535,Proteoglycans [BR:ko00535],85
nmdc:bsm-11-65a4xw75,map00536,Glycosaminoglycan binding proteins [BR:ko00536],2350
nmdc:bsm-11-65a4xw75,map00537,Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],4050
nmdc:bsm-11-65a4xw75,map00540,Lipopolysaccharide biosynthesis [PATH:ko00540],9363
nmdc:bsm-11-65a4xw75,map00541,Biosynthesis of various nucleotide sugars [PATH:ko00541],26019
nmdc:bsm-11-65a4xw75,map00542,O-Antigen repeat unit biosynthesis [PATH:ko00542],2488
nmdc:bsm-11-65a4xw75,map00543,Exopolysaccharide biosynthesis [PATH:ko00543],9301
nmdc:bsm-11-65a4xw75,map00550,Peptidoglycan biosynthesis [PATH:ko00550],27183
nmdc:bsm-11-65a4xw75,map00552,Teichoic acid biosynthesis [PATH:ko00552],5258
nmdc:bsm-11-65a4xw75,map00561,Glycerolipid metabolism [PATH:ko00561],22862
nmdc:bsm-11-65a4xw75,map00562,Inositol phosphate metabolism [PATH:ko00562],19990
nmdc:bsm-11-65a4xw75,map00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563],162
nmdc:bsm-11-65a4xw75,map00564,Glycerophospholipid metabolism [PATH:ko00564],16723
nmdc:bsm-11-65a4xw75,map00565,Ether lipid metabolism [PATH:ko00565],3359
nmdc:bsm-11-65a4xw75,map00571,Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571],943
nmdc:bsm-11-65a4xw75,map00572,Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],2899
nmdc:bsm-11-65a4xw75,map00590,Arachidonic acid metabolism [PATH:ko00590],522
nmdc:bsm-11-65a4xw75,map00591,Linoleic acid metabolism [PATH:ko00591],1585
nmdc:bsm-11-65a4xw75,map00592,alpha-Linolenic acid metabolism [PATH:ko00592],4472
nmdc:bsm-11-65a4xw75,map00600,Sphingolipid metabolism [PATH:ko00600],6989
nmdc:bsm-11-65a4xw75,map00601,Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601],2
nmdc:bsm-11-65a4xw75,map00603,Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603],2849
nmdc:bsm-11-65a4xw75,map00604,Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604],905
nmdc:bsm-11-65a4xw75,map00620,Pyruvate metabolism [PATH:ko00620],148691
nmdc:bsm-11-65a4xw75,map00621,Dioxin degradation [PATH:ko00621],4117
nmdc:bsm-11-65a4xw75,map00622,Xylene degradation [PATH:ko00622],9223
nmdc:bsm-11-65a4xw75,map00623,Toluene degradation [PATH:ko00623],17820
nmdc:bsm-11-65a4xw75,map00624,Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],7126
nmdc:bsm-11-65a4xw75,map00625,Chloroalkane and chloroalkene degradation [PATH:ko00625],42510
nmdc:bsm-11-65a4xw75,map00626,Naphthalene degradation [PATH:ko00626],14139
nmdc:bsm-11-65a4xw75,map00627,Aminobenzoate degradation [PATH:ko00627],14228
nmdc:bsm-11-65a4xw75,map00630,Glyoxylate and dicarboxylate metabolism [PATH:ko00630],143556
nmdc:bsm-11-65a4xw75,map00633,Nitrotoluene degradation [PATH:ko00633],18294
nmdc:bsm-11-65a4xw75,map00640,Propanoate metabolism [PATH:ko00640],57929
nmdc:bsm-11-65a4xw75,map00642,Ethylbenzene degradation [PATH:ko00642],4274
nmdc:bsm-11-65a4xw75,map00643,Styrene degradation [PATH:ko00643],13906
nmdc:bsm-11-65a4xw75,map00650,Butanoate metabolism [PATH:ko00650],129163
nmdc:bsm-11-65a4xw75,map00660,C5-Branched dibasic acid metabolism [PATH:ko00660],29185
nmdc:bsm-11-65a4xw75,map00670,One carbon pool by folate [PATH:ko00670],73436
nmdc:bsm-11-65a4xw75,map00680,Methane metabolism [PATH:ko00680],121259
nmdc:bsm-11-65a4xw75,map00710,Carbon fixation by Calvin cycle [PATH:ko00710],50448
nmdc:bsm-11-65a4xw75,map00720,Other carbon fixation pathways [PATH:ko00720],97460
nmdc:bsm-11-65a4xw75,map00730,Thiamine metabolism [PATH:ko00730],37481
nmdc:bsm-11-65a4xw75,map00740,Riboflavin metabolism [PATH:ko00740],9264
nmdc:bsm-11-65a4xw75,map00750,Vitamin B6 metabolism [PATH:ko00750],10340
nmdc:bsm-11-65a4xw75,map00760,Nicotinate and nicotinamide metabolism [PATH:ko00760],30014
nmdc:bsm-11-65a4xw75,map00770,Pantothenate and CoA biosynthesis [PATH:ko00770],54475
nmdc:bsm-11-65a4xw75,map00780,Biotin metabolism [PATH:ko00780],25201
nmdc:bsm-11-65a4xw75,map00785,Lipoic acid metabolism [PATH:ko00785],35447
nmdc:bsm-11-65a4xw75,map00790,Folate biosynthesis [PATH:ko00790],21081
nmdc:bsm-11-65a4xw75,map00791,Atrazine degradation [PATH:ko00791],2161
nmdc:bsm-11-65a4xw75,map00830,Retinol metabolism [PATH:ko00830],13852
nmdc:bsm-11-65a4xw75,map00860,Porphyrin metabolism [PATH:ko00860],34387
nmdc:bsm-11-65a4xw75,map00900,Terpenoid backbone biosynthesis [PATH:ko00900],47093
nmdc:bsm-11-65a4xw75,map00901,Indole alkaloid biosynthesis [PATH:ko00901],313
nmdc:bsm-11-65a4xw75,map00902,Monoterpenoid biosynthesis [PATH:ko00902],4
nmdc:bsm-11-65a4xw75,map00903,Limonene degradation [PATH:ko00903],9597
nmdc:bsm-11-65a4xw75,map00904,Diterpenoid biosynthesis [PATH:ko00904],8
nmdc:bsm-11-65a4xw75,map00905,Brassinosteroid biosynthesis [PATH:ko00905],4
nmdc:bsm-11-65a4xw75,map00906,Carotenoid biosynthesis [PATH:ko00906],651
nmdc:bsm-11-65a4xw75,map00907,"Pinene, camphor and geraniol degradation [PATH:ko00907]",7580
nmdc:bsm-11-65a4xw75,map00908,Zeatin biosynthesis [PATH:ko00908],404
nmdc:bsm-11-65a4xw75,map00909,Sesquiterpenoid and triterpenoid biosynthesis [PATH:ko00909],9084
nmdc:bsm-11-65a4xw75,map00910,Nitrogen metabolism [PATH:ko00910],70648
nmdc:bsm-11-65a4xw75,map00920,Sulfur metabolism [PATH:ko00920],52201
nmdc:bsm-11-65a4xw75,map00930,Caprolactam degradation [PATH:ko00930],9624
nmdc:bsm-11-65a4xw75,map00940,Phenylpropanoid biosynthesis [PATH:ko00940],15402
nmdc:bsm-11-65a4xw75,map00941,Flavonoid biosynthesis [PATH:ko00941],184
nmdc:bsm-11-65a4xw75,map00943,Isoflavonoid biosynthesis [PATH:ko00943],140
nmdc:bsm-11-65a4xw75,map00944,Flavone and flavonol biosynthesis [PATH:ko00944],102
nmdc:bsm-11-65a4xw75,map00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]",182
nmdc:bsm-11-65a4xw75,map00946,Degradation of flavonoids [PATH:ko00946],4833
nmdc:bsm-11-65a4xw75,map00950,Isoquinoline alkaloid biosynthesis [PATH:ko00950],7283
nmdc:bsm-11-65a4xw75,map00960,"Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",9944
nmdc:bsm-11-65a4xw75,map00965,Betalain biosynthesis [PATH:ko00965],583
nmdc:bsm-11-65a4xw75,map00966,Glucosinolate biosynthesis [PATH:ko00966],9662
nmdc:bsm-11-65a4xw75,map00970,Aminoacyl-tRNA biosynthesis [PATH:ko00970],38771
nmdc:bsm-11-65a4xw75,map00980,Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980],20123
nmdc:bsm-11-65a4xw75,map00981,Insect hormone biosynthesis [PATH:ko00981],6529
nmdc:bsm-11-65a4xw75,map00982,Drug metabolism - cytochrome P450 [PATH:ko00982],20434
nmdc:bsm-11-65a4xw75,map00983,Drug metabolism - other enzymes [PATH:ko00983],39415
nmdc:bsm-11-65a4xw75,map00984,Steroid degradation [PATH:ko00984],1912
nmdc:bsm-11-65a4xw75,map00996,Biosynthesis of various alkaloids [PATH:ko00996],45
nmdc:bsm-11-65a4xw75,map00997,Biosynthesis of various other secondary metabolites [PATH:ko00997],445
nmdc:bsm-11-65a4xw75,map00998,Biosynthesis of various antibiotics [PATH:ko00998],12013
nmdc:bsm-11-65a4xw75,map00999,Biosynthesis of various plant secondary metabolites [PATH:ko00999],18124
nmdc:bsm-11-65a4xw75,map01001,Protein kinases [BR:ko01001],72102
nmdc:bsm-11-65a4xw75,map01002,Peptidases and inhibitors [BR:ko01002],338558
nmdc:bsm-11-65a4xw75,map01003,Glycosyltransferases [BR:ko01003],29167
nmdc:bsm-11-65a4xw75,map01004,Lipid biosynthesis proteins [BR:ko01004],65399
nmdc:bsm-11-65a4xw75,map01005,Lipopolysaccharide biosynthesis proteins [BR:ko01005],19620
nmdc:bsm-11-65a4xw75,map01006,Prenyltransferases [BR:ko01006],8576
nmdc:bsm-11-65a4xw75,map01007,Amino acid related enzymes [BR:ko01007],74450
nmdc:bsm-11-65a4xw75,map01008,Polyketide biosynthesis proteins [BR:ko01008],25194
nmdc:bsm-11-65a4xw75,map01009,Protein phosphatases and associated proteins [BR:ko01009],31450
nmdc:bsm-11-65a4xw75,map01011,Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],53847
nmdc:bsm-11-65a4xw75,map01040,Biosynthesis of unsaturated fatty acids [PATH:ko01040],4846
nmdc:bsm-11-65a4xw75,map01051,Biosynthesis of ansamycins [PATH:ko01051],9696
nmdc:bsm-11-65a4xw75,map01052,Type I polyketide structures [PATH:ko01052],187
nmdc:bsm-11-65a4xw75,map01053,Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053],525
nmdc:bsm-11-65a4xw75,map01054,Nonribosomal peptide structures [PATH:ko01054],662
nmdc:bsm-11-65a4xw75,map01055,Biosynthesis of vancomycin group antibiotics [PATH:ko01055],2356
nmdc:bsm-11-65a4xw75,map01056,Biosynthesis of type II polyketide backbone [PATH:ko01056],61
nmdc:bsm-11-65a4xw75,map01057,Biosynthesis of type II polyketide products [PATH:ko01057],6239
nmdc:bsm-11-65a4xw75,map01059,Biosynthesis of enediyne antibiotics [PATH:ko01059],8001
nmdc:bsm-11-65a4xw75,map01501,beta-Lactam resistance [PATH:ko01501],48140
nmdc:bsm-11-65a4xw75,map01502,Vancomycin resistance [PATH:ko01502],7439
nmdc:bsm-11-65a4xw75,map01503,Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],57782
nmdc:bsm-11-65a4xw75,map01504,Antimicrobial resistance genes [BR:ko01504],46371
nmdc:bsm-11-65a4xw75,map01521,EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],1269
nmdc:bsm-11-65a4xw75,map01522,Endocrine resistance [PATH:ko01522],753
nmdc:bsm-11-65a4xw75,map01523,Antifolate resistance [PATH:ko01523],4564
nmdc:bsm-11-65a4xw75,map01524,Platinum drug resistance [PATH:ko01524],9963
nmdc:bsm-11-65a4xw75,map02000,Transporters [BR:ko02000],718906
nmdc:bsm-11-65a4xw75,map02010,ABC transporters [PATH:ko02010],141668
nmdc:bsm-11-65a4xw75,map02020,Two-component system [PATH:ko02020],387649
nmdc:bsm-11-65a4xw75,map02022,Two-component system [BR:ko02022],84297
nmdc:bsm-11-65a4xw75,map02024,Quorum sensing [PATH:ko02024],192699
nmdc:bsm-11-65a4xw75,map02025,Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],93855
nmdc:bsm-11-65a4xw75,map02026,Biofilm formation - Escherichia coli [PATH:ko02026],65434
nmdc:bsm-11-65a4xw75,map02030,Bacterial chemotaxis [PATH:ko02030],16862
nmdc:bsm-11-65a4xw75,map02035,Bacterial motility proteins [BR:ko02035],189794
nmdc:bsm-11-65a4xw75,map02040,Flagellar assembly [PATH:ko02040],82363
nmdc:bsm-11-65a4xw75,map02042,Bacterial toxins [BR:ko02042],3793
nmdc:bsm-11-65a4xw75,map02044,Secretion system [BR:ko02044],343858
nmdc:bsm-11-65a4xw75,map02048,Prokaryotic defense system [BR:ko02048],43937
nmdc:bsm-11-65a4xw75,map02060,Phosphotransferase system (PTS) [PATH:ko02060],3810
nmdc:bsm-11-65a4xw75,map03000,Transcription factors [BR:ko03000],221064
nmdc:bsm-11-65a4xw75,map03008,Ribosome biogenesis in eukaryotes [PATH:ko03008],3055
nmdc:bsm-11-65a4xw75,map03009,Ribosome biogenesis [BR:ko03009],102811
nmdc:bsm-11-65a4xw75,map03010,Ribosome [PATH:ko03010],614199
nmdc:bsm-11-65a4xw75,map03011,Ribosome [BR:ko03011],614303
nmdc:bsm-11-65a4xw75,map03012,Translation factors [BR:ko03012],221312
nmdc:bsm-11-65a4xw75,map03013,Nucleocytoplasmic transport [PATH:ko03013],8081
nmdc:bsm-11-65a4xw75,map03015,mRNA surveillance pathway [PATH:ko03015],2673
nmdc:bsm-11-65a4xw75,map03016,Transfer RNA biogenesis [BR:ko03016],119333
nmdc:bsm-11-65a4xw75,map03018,RNA degradation [PATH:ko03018],164123
nmdc:bsm-11-65a4xw75,map03019,Messenger RNA biogenesis [BR:ko03019],194834
nmdc:bsm-11-65a4xw75,map03020,RNA polymerase [PATH:ko03020],165713
nmdc:bsm-11-65a4xw75,map03021,Transcription machinery [BR:ko03021],470458
nmdc:bsm-11-65a4xw75,map03022,Basal transcription factors [PATH:ko03022],837
nmdc:bsm-11-65a4xw75,map03029,Mitochondrial biogenesis [BR:ko03029],372993
nmdc:bsm-11-65a4xw75,map03030,DNA replication [PATH:ko03030],21389
nmdc:bsm-11-65a4xw75,map03032,DNA replication proteins [BR:ko03032],97392
nmdc:bsm-11-65a4xw75,map03036,Chromosome and associated proteins [BR:ko03036],177629
nmdc:bsm-11-65a4xw75,map03037,Cilium and associated proteins [BR:ko03037],1218
nmdc:bsm-11-65a4xw75,map03040,Spliceosome [PATH:ko03040],4755
nmdc:bsm-11-65a4xw75,map03041,Spliceosome [BR:ko03041],40488
nmdc:bsm-11-65a4xw75,map03050,Proteasome [PATH:ko03050],6476
nmdc:bsm-11-65a4xw75,map03051,Proteasome [BR:ko03051],15258
nmdc:bsm-11-65a4xw75,map03060,Protein export [PATH:ko03060],82027
nmdc:bsm-11-65a4xw75,map03070,Bacterial secretion system [PATH:ko03070],131532
nmdc:bsm-11-65a4xw75,map03082,ATP-dependent chromatin remodeling [PATH:ko03082],4109
nmdc:bsm-11-65a4xw75,map03083,Polycomb repressive complex [PATH:ko03083],1807
nmdc:bsm-11-65a4xw75,map03110,Chaperones and folding catalysts [BR:ko03110],367620
nmdc:bsm-11-65a4xw75,map03200,Viral proteins [BR:ko03200],9
nmdc:bsm-11-65a4xw75,map03250,Viral life cycle - HIV-1 [PATH:ko03250],2141
nmdc:bsm-11-65a4xw75,map03264,Virion - Flavivirus and Alphavirus [PATH:ko03264],69
nmdc:bsm-11-65a4xw75,map03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus [PATH:ko03265]",56
nmdc:bsm-11-65a4xw75,map03266,Virion - Herpesvirus [PATH:ko03266],25
nmdc:bsm-11-65a4xw75,map03268,Virion - Orthopoxvirus [PATH:ko03268],4
nmdc:bsm-11-65a4xw75,map03271,Virion - Rotavirus [PATH:ko03271],11
nmdc:bsm-11-65a4xw75,map03272,Virion - Hepatitis viruses [PATH:ko03272],707
nmdc:bsm-11-65a4xw75,map03273,Virion - Lassa virus and SFTS virus [PATH:ko03273],253
nmdc:bsm-11-65a4xw75,map03310,Nuclear receptors [BR:ko03310],12
nmdc:bsm-11-65a4xw75,map03320,PPAR signaling pathway [PATH:ko03320],39058
nmdc:bsm-11-65a4xw75,map03400,DNA repair and recombination proteins [BR:ko03400],313162
nmdc:bsm-11-65a4xw75,map03410,Base excision repair [PATH:ko03410],7531
nmdc:bsm-11-65a4xw75,map03420,Nucleotide excision repair [PATH:ko03420],15242
nmdc:bsm-11-65a4xw75,map03430,Mismatch repair [PATH:ko03430],23091
nmdc:bsm-11-65a4xw75,map03440,Homologous recombination [PATH:ko03440],25888
nmdc:bsm-11-65a4xw75,map03450,Non-homologous end-joining [PATH:ko03450],5086
nmdc:bsm-11-65a4xw75,map03460,Fanconi anemia pathway [PATH:ko03460],320
nmdc:bsm-11-65a4xw75,map04010,MAPK signaling pathway [PATH:ko04010],10332
nmdc:bsm-11-65a4xw75,map04011,MAPK signaling pathway - yeast [PATH:ko04011],9241
nmdc:bsm-11-65a4xw75,map04012,ErbB signaling pathway [PATH:ko04012],792
nmdc:bsm-11-65a4xw75,map04013,MAPK signaling pathway - fly [PATH:ko04013],16056
nmdc:bsm-11-65a4xw75,map04014,Ras signaling pathway [PATH:ko04014],8960
