bin_oid	Bin ID	Genome Name	IMG Genome ID	Bin Lineage	Bin Methods	Created By	Date Added	Bin Completeness	Bin Contamination	Average Coverage	Total Number of Bases	5s rRNA	18s rRNA	28s rRNA	Scaffold Count
3300030523_2	3300030523_2	Rock endolithic microbial communities from Victoria Land, Antarctica - Richard Nunatak white sandstone	3300030523	Eukaryota; Chlorophyta; Trebouxiophyceae; Trebouxiales; Trebouxiaceae; Trebouxia	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-12-01	82.2	4	19.05	51951739	5	0	0	7323
3300030523_4	3300030523_4	Rock endolithic microbial communities from Victoria Land, Antarctica - Richard Nunatak white sandstone	3300030523	Eukaryota; Chlorophyta; Trebouxiophyceae; Coccomyxa	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-12-01	91.49	4.26	38.81	43851113	8	0	0	554
3300032118_11	3300032118_11	Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL17G05_15	3300032118	Eukaryota; Chlorophyta; Trebouxiophyceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-12-01	76.6	6.38	32.66	11243433	3	0	0	1227
3300035701_16	3300035701_16	Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_12-A	3300035701	Eukaryota; Chlorophyta; Trebouxiophyceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-12-01	76.6	4.26	43.71	10976667	3	0	1	864
3300028809_3	3300028809_3	Soil microbial communities from agricultural site in Penn Yan, New York, United States - 13C_PalmiticAcid_Day48	3300028809	Eukaryota; Mucoromycota; Mortierellomycetes; Mortierellales; Mortierellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-22	79.57	8.7	30.54	35186371	1	0	0	5050
3300028795_4	3300028795_4	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden - II_Palsa_N1_1	3300028795	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Hyaloscyphaceae; Hyaloscypha	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-21	54.51	0	11.47	22535474	14	7	9	4545
3300018876_4	3300018876_4	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011513CT metaG (megahit assembly)	3300018876	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	68.4	1.4	8.3	14282778	2	0	0	2375
3300018876_6	3300018876_6	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011513CT metaG (megahit assembly)	3300018876	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	87.8	0.2	10.48	11343573	5	0	0	754
3300035220_2	3300035220_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2018_10m	3300035220	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	54	1	16.57	12181284	5	0	0	1651
3300035228_2	3300035228_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P4_June_2011_10m	3300035228	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	62.6	0.2	12.34	7519780	2	0	0	1335
3300035239_2	3300035239_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2012_10m	3300035239	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	62.8	1.2	21.53	13502341	5	1	0	1473
3300035239_3	3300035239_3	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2012_10m	3300035239	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-15	90	0.6	29.14	13417914	4	1	1	1207
3300035195_2	3300035195_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2010_10m	3300035195	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-08	65	1.4	17.24	14075124	5	0	0	1571
3300035195_3	3300035195_3	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2010_10m	3300035195	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-08	87.6	0.8	41.08	12951081	5	1	0	1391
3300035216_3	3300035216_3	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2013_10m	3300035216	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-08	84.4	0	13.91	12207459	2	0	0	1544
3300035224_2	3300035224_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P4_June_2010_10m	3300035224	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-08	68	0.4	12.36	8070671	3	0	1	1321
3300035235_2	3300035235_2	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P4_June_2018_10m	3300035235	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-11-02	80.4	0	16.33	9050190	0	1	0	1247
3300018416_4	3300018416_4	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011502XT metaG (megahit assembly)	3300018416	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	78	0.4	28.89	11181002	1	0	0	1617
3300018416_6	3300018416_6	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011502XT metaG (megahit assembly)	3300018416	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	76.8	0	7.91	9967133	3	0	0	1148
3300018417_6	3300018417_6	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011507BT metaG (megahit assembly)	3300018417	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	89.4	3.2	16.04	12156638	6	0	0	832
3300018418_4	3300018418_4	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 101403AT metaG (megahit assembly)	3300018418	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	88.2	7.6	21.63	12392822	7	0	0	803
3300018420_3	3300018420_3	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011512CT metaG (megahit assembly)	3300018420	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	63.4	3.8	7.12	13737751	0	0	0	2534
3300018420_5	3300018420_5	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011512CT metaG (megahit assembly)	3300018420	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	88.8	0.8	17.52	11742749	6	0	0	747
3300018421_6	3300018421_6	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071412BT metaG (megahit assembly)	3300018421	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	72.8	6.4	27.94	10070512	3	0	0	1421
3300026557_3	3300026557_3	Vadose zone soil fungal communities from Angelo Coast Range Reserve, California, USA - CZODoug2_1_08_16fungal	3300026557	Eukaryota; Basidiomycota; Agaricomycetes; Agaricales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	51.86	0.25	14.4	12416823	0	3	3	2530
3300036823_5	3300036823_5	Soil fungal communities from native Pine forests in California, United States - CAM_5	3300036823	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	80.65	5.46	13.42	28699773	16	4	4	4169
3300036823_6	3300036823_6	Soil fungal communities from native Pine forests in California, United States - CAM_5	3300036823	Eukaryota; Ascomycota; Dothideomycetes	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-09	92.11	0	11.15	26136870	4	1	1	2040
3300036800_6	3300036800_6	Soil fungal communities from native Pine forests in California, United States - CAM_2	3300036800	Eukaryota; Ascomycota; Dothideomycetes; Venturiales; Sympoventuriaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-06	79.7	0.75	11.56	23591267	5	3	2	1575
3300036806_4	3300036806_4	Soil fungal communities from native Pine forests in California, United States - CAS_7	3300036806	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-06	52.85	0.5	9.06	14391666	4	1	1	2872
3300059591_1	3300059591_1	Blue grama grass litter microbial communities from Los Alamos, New Mexico, USA - Field_70-s34 day 28	3300059591	Eukaryota; Ascomycota; Dothideomycetes; Pleosporales; Phaeosphaeriaceae; Parastagonospora	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-10-06	57.52	0.38	100.7	15441406	7	0	0	785
3300036779_4	3300036779_4	Soil fungal communities from native Eucalyptus forests in New South Wales, Australia - Eu_8	3300036779	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-26	58.31	0.5	11.14	17761518	3	0	0	3084
3300036790_6	3300036790_6	Soil fungal communities from native Pine forests in California, United States - CAC_9	3300036790	Eukaryota; Basidiomycota; Agaricomycetes; Agaricales; Agaricaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-26	78.91	0.25	8.48	26727859	0	0	1	3742
3300012363_3	3300012363_3	Vadose zone soil microbial communities from Angelo Coast Range Reserve, California, USA - 15con2h2.4A metaG	3300012363	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-25	63.28	0.74	6.72	20360411	0	0	0	3344
3300035157_2	3300035157_2	Seawater microbial communities from eastern tropical North Pacific Ocean - AMALJGI-DNA-6	3300035157	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-25	78.2	0.8	14.59	11076991	1	1	0	1712
3300035157_3	3300035157_3	Seawater microbial communities from eastern tropical North Pacific Ocean - AMALJGI-DNA-6	3300035157	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-25	83.6	0.2	73.69	10570867	2	0	0	853
3300036771_5	3300036771_5	Soil fungal communities from native Pine forests in New South Wales, Australia - Pe_7	3300036771	Eukaryota; Basidiomycota; Agaricomycetes; Agaricales; Agaricaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-25	62.03	0.5	12.4	16134742	2	2	3	2718
3300036786_5	3300036786_5	Soil fungal communities from native Pine forests in California, United States - CAC_10	3300036786	Eukaryota; Basidiomycota; Agaricomycetes; Russulales	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-25	91.56	1.74	12.44	27060141	10	2	0	2051
3300001709_1	3300001709_1	Marine viral communities from the Pacific Ocean - LP-29	3300001709	Eukaryota; Ascomycota; Eurotiomycetes; Eurotiales; Aspergillaceae; Penicillium	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-22	99.25	0.75	115.21	22575045	54	0	0	341
3300001710_1	3300001710_1	Marine viral communities from the Pacific Ocean - LP-35	3300001710	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Dermateaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-22	99.62	2.26	61.91	49161003	39	0	0	555
3300001711_1	3300001711_1	Marine viral communities from the Pacific Ocean - LP-24	3300001711	Eukaryota; Ascomycota; Leotiomycetes; Helotiales; Dermateaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-22	98.87	0.38	68.42	47556045	29	0	0	218
3300017956_6	3300017956_6	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071403BT metaG (megahit assembly)	3300017956	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-20	80.6	0.4	23.58	10171857	3	0	0	1050
3300017962_7	3300017962_7	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071404AT metaG (megahit assembly)	3300017962	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-20	77.8	7.2	22.83	10652856	4	0	0	1454
3300009785_3	3300009785_3	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB8_130	3300009785	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-19	76.6	0.4	159.5	17024216	4	0	0	1952
3300009785_4	3300009785_4	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB8_130	3300009785	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-19	76.6	1.6	18.69	12702652	4	1	0	1576
3300017952_7	3300017952_7	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071405CT metaG (megahit assembly)	3300017952	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-19	69	5.4	26.69	8901507	3	0	0	1564
3300017949_7	3300017949_7	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071406AT metaG (megahit assembly)	3300017949	Eukaryota; Chlorophyta; Trebouxiophyceae; Picochlorum	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-18	88.89	0	11.15	10249979	2	1	0	1018
3300017949_8	3300017949_8	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 071406AT metaG (megahit assembly)	3300017949	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-18	73.2	5.6	22.31	9898160	3	0	0	1507
3300009705_4	3300009705_4	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB8_128	3300009705	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-13	82.4	0.4	22.65	12345914	3	0	0	1545
3300017824_4	3300017824_4	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011501BT metaG (megahit assembly)	3300017824	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-13	65.8	9.2	39.65	11690919	2	0	0	2308
3300017824_5	3300017824_5	Coastal salt marsh microbial communities from the Groves Creek Marsh, Skidaway Island, Georgia - 011501BT metaG (megahit assembly)	3300017824	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-13	85.6	0.2	8.96	10937955	3	0	0	992
3300017781_3	3300017781_3	Marine viral communities from the oligotrophic San Pedro Time Series (SPOT) site, San Pedro Channel, CA, USA - 46 SPOT_SRF_2013-08-14	3300017781	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-12	94.2	0	28.27	11140511	2	0	0	865
3300009545_6	3300009545_6	Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - KBS C2-4 metaG	3300009545	Eukaryota; Ascomycota; Eurotiomycetes; Chaetothyriales; Herpotrichiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-11	66.17	0.75	6.7	24676993	6	0	0	4492
3300055526_122	3300055526_122	Sea ice microbial communities from Arctic Ocean - MOSAiC HAVOC_13_ice_RG1a	3300055526	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-11	54.2	0.4	16.59	10437720	3	0	0	1882
3300055526_60	3300055526_60	Sea ice microbial communities from Arctic Ocean - MOSAiC HAVOC_13_ice_RG1a	3300055526	Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-11	62.96	0	19.68	18176732	3	0	0	2636
3300009508_6	3300009508_6	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120412	3300009508	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-08	60.8	0.8	10.9	12357804	2	0	0	2064
3300009508_7	3300009508_7	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120412	3300009508	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-08	76.6	0.2	33.04	10939330	0	0	0	1650
3300009529_6	3300009529_6	Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG	3300009529	Eukaryota; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-08	98.15	1.85	25.9	15119937	4	0	0	886
3300001346_3	3300001346_3	Pelagic Microbial community sample from North Sea - COGITO 998_met_01	3300001346	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-07	90.2	1.2	116.87	13634995	3	0	1	1539
3300001346_4	3300001346_4	Pelagic Microbial community sample from North Sea - COGITO 998_met_01	3300001346	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-07	58.8	1.2	65.08	12904925	5	0	0	2076
3300001354_3	3300001354_3	Pelagic Microbial community sample from North Sea - COGITO 998_met_05	3300001354	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-07	91.6	1.2	91.45	13700121	2	0	1	1560
3300009495_2	3300009495_2	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120531	3300009495	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-07	58.8	0.6	10.81	12566993	2	1	0	2062
3300009497_3	3300009497_3	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120503	3300009497	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-07	76	0	7	10257172	1	0	1	1673
3300001353_3	3300001353_3	Pelagic Microbial community sample from North Sea - COGITO 998_met_09	3300001353	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	74.2	1	25.11	10159492	0	1	0	1685
3300001355_2	3300001355_2	Pelagic Microbial community sample from North Sea - COGITO 998_met_08	3300001355	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	93.8	6	81.48	14548665	5	1	1	1136
3300009507_4	3300009507_4	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120607	3300009507	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	57.2	0.4	8.5	12417136	4	0	0	2084
3300009512_2	3300009512_2	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB11_88	3300009512	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	96.6	0.4	27.83	21094870	7	0	0	1241
3300009526_3	3300009526_3	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB11_90	3300009526	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	92.6	0	53.55	20123228	9	0	0	1798
3300009526_5	3300009526_5	Marine microbial communities from western Arctic Ocean - ArcticOcean_MG_CB11_90	3300009526	Eukaryota; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	76.6	3.4	8.6	12818959	2	1	0	1750
3300009550_2	3300009550_2	Marine eukaryotic phytoplankton communities from Atlantic Ocean - South Atlantic ANT15 Metagenome	3300009550	Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae	EukCC version 2.1.2, eukcc2_db_ver_1.2	IMG_PIPELINE	2023-09-06	61.82	3.99	9.43	23308848	4	0	0	3717
